id,prediction_original,original_logodds,original_logprob_1,original_logprob_2,probability_method,n_spans,valid_key_detected,predicted_hallucination,decision,true_hallucination,correct_option_eval_only,candidate_index,candidate_text,span_start,span_end,delete_prediction,delete_logodds,delete_logprob_1,delete_logprob_2,delete_delta,delete_flip,emphasis_prediction,emphasis_logodds,emphasis_logprob_1,emphasis_logprob_2,emphasis_delta,emphasis_flip,candidate_score,passes_candidate_gate,selected_top_k,negated_sentence,negated_prompt,rewrite_valid,notes,paraphrased_sentence,paraphrased_prompt,paraphrase_valid,paraphrase_notes,negation_prediction,negation_logodds,negation_logprob_1,negation_logprob_2,negation_delta,negation_flip,paraphrase_prediction,paraphrase_logodds,paraphrase_logprob_1,paraphrase_logprob_2,paraphrase_delta,paraphrase_flip,method_consistent,role_delta,surface_preserved,supports_original,predicted_key_type,classification_reason,negation_significant,key_confidence
52,1,-12.882812664133326,-2.696889623621246e-06,-12.88281536102295,logprobs,4,True,True,shortcut_evidence,False,1,1,but the service writer must scan the frame number,61,110,1,-0.7499999701976776,-0.3868711292743683,-1.136871099472046,12.132812693935648,False,1,-9.078125050196832,-0.00011439072113716975,-9.078239440917969,3.804687613936494,False,12.132812693935648,True,True,"Scenario: The scooter shop can order the safety-recall part, but the service writer must not scan the frame number and note the odometer at intake.","Scenario: The scooter shop can order the safety-recall part, but the service writer must not scan the frame number and note the odometer at intake. The front counter is easy to reach. Should I bring the scooter to intake or walk to the front counter?
Option1: Bring the scooter to intake
Option2: Walk to the front counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The scooter shop can order the safety-recall part, but the service writer is required to scan the frame number and note the odometer at intake.","Scenario: The scooter shop can order the safety-recall part, but the service writer is required to scan the frame number and note the odometer at intake. The front counter is easy to reach. Should I bring the scooter to intake or walk to the front counter?
Option1: Bring the scooter to intake
Option2: Walk to the front counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,22.1875,-22.1875,0.0,35.070312664133326,True,1,-8.328124836159986,-0.00024239711638074368,-8.328367233276367,4.554687827973339,False,True,30.515624836159986,,True,constraint_key,negation flips the answer,True,1.0
52,1,-12.882812664133326,-2.696889623621246e-06,-12.88281536102295,logprobs,4,True,True,shortcut_evidence,False,1,2,and note the odometer at intake.,111,143,2,1.4062499403953552,-1.625434160232544,-0.21918421983718872,14.28906260452868,True,1,-13.359374925726115,-2.935296834039036e-06,-13.35937786102295,-0.4765622615927896,False,16.28906260452868,True,True,"Scenario: The scooter shop can order the safety-recall part, but the service writer must scan the frame number and not note the odometer at intake. The front counter is easy to reach.","Scenario: The scooter shop can order the safety-recall part, but the service writer must scan the frame number and not note the odometer at intake. The front counter is easy to reach. Should I bring the scooter to intake or walk to the front counter?
Option1: Bring the scooter to intake
Option2: Walk to the front counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The scooter shop can order the safety-recall part, but the service writer must scan the frame number and record the odometer reading at intake. The front counter is easy to reach.","Scenario: The scooter shop can order the safety-recall part, but the service writer must scan the frame number and record the odometer reading at intake. The front counter is easy to reach. Should I bring the scooter to intake or walk to the front counter?
Option1: Bring the scooter to intake
Option2: Walk to the front counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-5.625000172061846,-0.0036004253197461367,-5.628600597381592,7.25781249207148,False,1,-14.10156254483968,-9.088346359931165e-07,-14.101563453674316,-1.2187498807063548,False,True,6.039062611365125,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
52,1,-12.882812664133326,-2.696889623621246e-06,-12.88281536102295,logprobs,4,True,True,shortcut_evidence,False,1,3,The front counter is easy to reach.,144,179,1,-10.156249808231223,-3.9292415749514475e-05,-10.156289100646973,2.7265628559021025,False,1,-6.624999896273948,-0.0013271415373310447,-6.626327037811279,6.257812767859377,False,6.257812767859377,True,True,The front counter is not easy to reach.,"Scenario: The scooter shop can order the safety-recall part, but the service writer must scan the frame number and note the odometer at intake. The front counter is not easy to reach. Should I bring the scooter to intake or walk to the front counter?
Option1: Bring the scooter to intake
Option2: Walk to the front counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The front counter is simple to get to.,"Scenario: The scooter shop can order the safety-recall part, but the service writer must scan the frame number and note the odometer at intake. The front counter is simple to get to. Should I bring the scooter to intake or walk to the front counter?
Option1: Bring the scooter to intake
Option2: Walk to the front counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-15.320312067980012,-4.320199877838604e-07,-15.3203125,-2.4374994038466866,False,1,-14.835937902450667,-5.512236498361744e-07,-14.835938453674316,-1.953125238317341,False,True,0.48437416552934565,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,0.40624990064111444
53,2,21.1572265625,-21.1572265625,0.0,logprobs,5,True,True,shortcut_evidence,False,2,0,The donated washer pickup is authorized.,10,50,2,18.3671875,-18.3671875,0.0,-2.7900390625,False,2,20.427001953125,-20.427001953125,0.0,-0.730224609375,False,2.7900390625,True,True,The donated washer pickup is not authorized.,"Scenario: The donated washer pickup is not authorized. The crew is at the alley gate to load it straight into my pickup and photograph the secured load. For this step, what should I do?
Option1: Walk to the alley gate without the pickup
Option2: Drive the pickup to the alley gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The pickup of the donated washer has been approved.,"Scenario: The pickup of the donated washer has been approved. The crew is at the alley gate to load it straight into my pickup and photograph the secured load. For this step, what should I do?
Option1: Walk to the alley gate without the pickup
Option2: Drive the pickup to the alley gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,10.453124569330612,-10.453153610229492,-2.9040898880339228e-05,-10.704101993169388,False,2,15.453124567980012,-15.453125,-4.320199877838604e-07,-5.704101994519988,False,True,4.9999999986494,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
53,2,21.1572265625,-21.1572265625,0.0,logprobs,5,True,True,shortcut_evidence,False,2,1,The crew is at the alley gate,51,80,2,18.81640625,-18.81640625,0.0,-2.3408203125,False,2,22.2822265625,-22.2822265625,0.0,1.125,False,2.3408203125,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
53,2,21.1572265625,-21.1572265625,0.0,logprobs,5,True,True,shortcut_evidence,False,2,2,to load it straight,81,100,2,2.999999951571226,-3.0485873222351074,-0.0485873706638813,-18.157226610928774,False,2,26.580078125,-26.580078125,0.0,5.4228515625,False,18.157226610928774,True,True,The crew is at the alley gate to not load it straight into my pickup and photograph the secured load.,"Scenario: The donated washer pickup is authorized. The crew is at the alley gate to not load it straight into my pickup and photograph the secured load. For this step, what should I do?
Option1: Walk to the alley gate without the pickup
Option2: Drive the pickup to the alley gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Inserted 'not' immediately before the target span 'to load it straight' with minimal grammatical change; all other text preserved.,The crew is at the alley gate to place it directly into my pickup and photograph the secured load.,"Scenario: The donated washer pickup is authorized. The crew is at the alley gate to place it directly into my pickup and photograph the secured load. For this step, what should I do?
Option1: Walk to the alley gate without the pickup
Option2: Drive the pickup to the alley gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,6.734375071362592,-6.7355637550354,-0.0011886836728081107,-14.422851491137408,False,2,20.02734375,-20.02734375,0.0,-1.1298828125,False,True,13.292968678637408,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
53,2,21.1572265625,-21.1572265625,0.0,logprobs,5,True,True,shortcut_evidence,False,2,3,into my pickup,101,115,2,7.546874847786967,-7.547402858734131,-0.0005280109471641481,-13.610351714713033,False,2,25.974609375,-25.974609375,0.0,4.8173828125,False,13.610351714713033,True,True,The crew is at the alley gate to load it straight not into my pickup and photograph the secured load.,"Scenario: The donated washer pickup is authorized. The crew is at the alley gate to load it straight not into my pickup and photograph the secured load. For this step, what should I do?
Option1: Walk to the alley gate without the pickup
Option2: Drive the pickup to the alley gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The crew is at the alley gate to load it straight into my truck and photograph the secured load.,"Scenario: The donated washer pickup is authorized. The crew is at the alley gate to load it straight into my truck and photograph the secured load. For this step, what should I do?
Option1: Walk to the alley gate without the pickup
Option2: Drive the pickup to the alley gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,1.1874999403953552,-1.4536898136138916,-0.2661898732185364,-19.969726622104645,False,2,20.90625,-20.90625,0.0,-0.2509765625,False,True,19.718750059604645,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
53,2,21.1572265625,-21.1572265625,0.0,logprobs,5,True,True,shortcut_evidence,False,2,4,and photograph the secured load.,116,148,2,19.2265625,-19.2265625,0.0,-1.9306640625,False,2,21.58203125,-21.58203125,0.0,0.4248046875,False,1.9306640625,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
54,2,15.64062480638735,-15.640625,-1.9361264946837764e-07,logprobs,6,True,True,shortcut_evidence,False,2,0,I am giving renovation clerk proof for a,10,50,2,2.1249998956918716,-2.2378222942352295,-0.11282239854335785,-13.515624910695479,False,2,13.437500283292025,-13.437501907348633,-1.6240566083070007e-06,-2.203124523095326,False,13.515624910695479,True,True,Scenario: I am not giving renovation clerk proof for a tile saw.,"Scenario: I am not giving renovation clerk proof for a tile saw. The clerk stores a scan and returns no paper, while the motor warranty packet asks me to keep the original receipt. What should I give renovation clerk?
Option1: The original receipt
Option2: A printed copy of the receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,Scenario: I am providing the renovation clerk with proof for a tile saw.,"Scenario: I am providing the renovation clerk with proof for a tile saw. The clerk stores a scan and returns no paper, while the motor warranty packet asks me to keep the original receipt. What should I give renovation clerk?
Option1: The original receipt
Option2: A printed copy of the receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,11.859374568295152,-11.859381675720215,-7.107425062713446e-06,-3.7812502380921984,False,2,10.171874569779902,-10.171913146972656,-3.857719275401905e-05,-5.468750236607448,False,True,-1.68749999851525,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,0.6302083730153664
54,2,15.64062480638735,-15.640625,-1.9361264946837764e-07,logprobs,6,True,True,shortcut_evidence,False,2,1,tile saw.,51,60,2,8.875000058789738,-8.875141143798828,-0.0001410850090906024,-6.765624747597613,False,2,12.812499925726115,-12.81250286102295,-2.935296834039036e-06,-2.8281248806612354,False,6.765624747597613,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
54,2,15.64062480638735,-15.640625,-1.9361264946837764e-07,logprobs,6,True,True,shortcut_evidence,False,2,2,The clerk stores a scan,61,84,2,7.578124839696102,-7.57863712310791,-0.0005122834118083119,-8.062499966691249,False,2,11.265625283832378,-11.26563835144043,-1.306760805164231e-05,-4.3749995225549725,False,8.062499966691249,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
54,2,15.64062480638735,-15.640625,-1.9361264946837764e-07,logprobs,6,True,True,shortcut_evidence,False,2,3,and returns no paper,85,105,2,7.046875098603778,-7.047745227813721,-0.0008701292099431157,-8.593749707783573,False,2,9.359374929685146,-9.359461784362793,-8.685467764735222e-05,-6.281249876702205,False,8.593749707783573,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
54,2,15.64062480638735,-15.640625,-1.9361264946837764e-07,logprobs,6,True,True,shortcut_evidence,False,2,4,while the motor warranty packet asks me,107,146,2,1.9843750894069672,-2.1131784915924072,-0.12880340218544006,-13.656249716980383,False,2,14.843750402450667,-14.843750953674316,-5.512236498361744e-07,-0.796874403936684,False,13.656249716980383,True,True,"The clerk stores a scan and returns no paper, while the motor warranty packet does not ask me to keep the original receipt.","Scenario: I am giving renovation clerk proof for a tile saw. The clerk stores a scan and returns no paper, while the motor warranty packet does not ask me to keep the original receipt. What should I give renovation clerk?
Option1: The original receipt
Option2: A printed copy of the receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"The clerk stores a scan and returns no paper, whereas the motor warranty packet instructs me to keep the original receipt.","Scenario: I am giving renovation clerk proof for a tile saw. The clerk stores a scan and returns no paper, whereas the motor warranty packet instructs me to keep the original receipt. What should I give renovation clerk?
Option1: The original receipt
Option2: A printed copy of the receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,0.7656249701976776,-1.1475099325180054,-0.38188496232032776,-14.874999836189673,False,2,15.390624687183674,-15.390625,-3.128163257315464e-07,-0.25000011920367626,False,True,14.624999716985997,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
54,2,15.64062480638735,-15.640625,-1.9361264946837764e-07,logprobs,6,True,True,shortcut_evidence,False,2,5,to keep the original receipt.,147,176,2,2.1250000670552254,-2.237823009490967,-0.11282294243574142,-13.515624739332125,False,2,14.578125283247005,-14.578125953674316,-6.704273118884885e-07,-1.062499523140346,False,13.515624739332125,True,True,"The clerk stores a scan and returns no paper, while the motor warranty packet asks me not to keep the original receipt. What should I give renovation clerk?","Scenario: I am giving renovation clerk proof for a tile saw. The clerk stores a scan and returns no paper, while the motor warranty packet asks me not to keep the original receipt. What should I give renovation clerk?
Option1: The original receipt
Option2: A printed copy of the receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"The clerk stores a scan and returns no paper, while the motor warranty packet instructs me to retain the original receipt. What should I give renovation clerk?","Scenario: I am giving renovation clerk proof for a tile saw. The clerk stores a scan and returns no paper, while the motor warranty packet instructs me to retain the original receipt. What should I give renovation clerk?
Option1: The original receipt
Option2: A printed copy of the receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,2.6250000819563866,-2.694936513900757,-0.06993643194437027,-13.015624724430964,False,2,13.390625283292025,-13.390626907348633,-1.6240566083070007e-06,-2.249999523095326,False,True,10.765625201335638,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
55,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,True,True,shortcut_evidence,False,1,0,I am documenting a dehumidifier purchase,10,50,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
55,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,True,True,shortcut_evidence,False,1,1,with the tenant-support clerk.,51,81,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,6.089044875446846,True,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,8.089044875446845,True,True,"Scenario: I am not documenting a dehumidifier purchase with the tenant-support clerk. The clerk scans proof pages and discards them, while the manufacturer rebate requires the original dated receipt.","Scenario: I am not documenting a dehumidifier purchase with the tenant-support clerk. The clerk scans proof pages and discards them, while the manufacturer rebate requires the original dated receipt. What should I hand to the tenant-support clerk?
Option1: A printed copy of the dated receipt
Option2: The original dated receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: I am documenting a dehumidifier purchase together with the tenant-support clerk. The clerk scans proof pages and discards them, while the manufacturer rebate requires the original dated receipt.","Scenario: I am documenting a dehumidifier purchase together with the tenant-support clerk. The clerk scans proof pages and discards them, while the manufacturer rebate requires the original dated receipt.
What should I hand to the tenant-support clerk?
Option1: A printed copy of the dated receipt
Option2: The original dated receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,True,0.0,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",False,0.0
55,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,True,True,shortcut_evidence,False,1,2,The clerk scans proof pages and discards them,82,127,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
55,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,True,True,shortcut_evidence,False,1,3,while the manufacturer rebate requires the original dated receipt.,129,195,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
56,2,2.859374925494194,-2.9150986671447754,-0.05572374165058136,logprobs,4,True,True,shortcut_evidence,False,2,0,I am adding a washer purchase,10,39,1,-0.09375,-0.6473706960678101,-0.7411206960678101,-2.953124925494194,True,1,-1.4375000447034836,-0.21311064064502716,-1.6506106853485107,-4.296874970197678,True,6.296874970197678,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
56,2,2.859374925494194,-2.9150986671447754,-0.05572374165058136,logprobs,4,True,True,shortcut_evidence,False,2,1,to my building file.,40,60,1,-4.421875226311386,-0.011942160315811634,-4.433817386627197,-7.28125015180558,True,1,-0.6562500298023224,-0.4179172217845917,-1.074167251586914,-3.5156249552965164,True,9.28125015180558,True,True,"Scenario: I am not adding a washer purchase to my building file. The office scans sheets and shreds them, while the rebate form asks for the original receipt.","Scenario: I am not adding a washer purchase to my building file. The office scans sheets and shreds them, while the rebate form asks for the original receipt. What should I hand to the building office?
Option1: The original washer receipt
Option2: A copy of the washer receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,"Negated only the proposition containing the target span by inserting 'not' before 'adding', preserving all other content.",Scenario: I am adding a washer purchase to the file for my building.,"Scenario: I am adding a washer purchase to the file for my building. The office scans sheets and shreds them, while the rebate form asks for the original receipt. What should I hand to the building office?
Option1: The original washer receipt
Option2: A copy of the washer receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-2.078125037252903,-0.11793061345815659,-2.1960556507110596,-4.937499962747097,True,2,4.453124942258,-4.464700222015381,-0.011575279757380486,1.5937500167638063,False,True,3.3437499459832907,,True,constraint_key,negation flips the answer,True,0.8229166604578495
56,2,2.859374925494194,-2.9150986671447754,-0.05572374165058136,logprobs,4,True,True,shortcut_evidence,False,2,2,The office scans sheets and shreds them,61,100,1,-2.812499985098839,-0.05833651125431061,-2.8708364963531494,-5.671874910593033,True,1,-5.8437497690320015,-0.0028946325182914734,-5.846644401550293,-8.703124694526196,True,10.703124694526196,True,True,"The office does not scan sheets and shred them, while the rebate form asks for the original receipt.","Scenario: I am adding a washer purchase to my building file. The office does not scan sheets and shred them, while the rebate form asks for the original receipt. What should I hand to the building office?
Option1: The original washer receipt
Option2: A copy of the washer receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"The office digitizes the documents and then destroys the paper copies,","Scenario: I am adding a washer purchase to my building file. The office digitizes the documents and then destroys the paper copies, while the rebate form asks for the original receipt. What should I hand to the building office?
Option1: The original washer receipt
Option2: A copy of the washer receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-0.9531249403953552,-0.32608896493911743,-1.2792139053344727,-3.8124998658895493,True,1,-0.109375,-0.6399558782577515,-0.7493308782577515,-2.968749925494194,True,True,0.8437499403953552,,True,constraint_key,negation flips the answer,True,0.6354166443149248
56,2,2.859374925494194,-2.9150986671447754,-0.05572374165058136,logprobs,4,True,True,shortcut_evidence,False,2,3,while the rebate form asks for the original receipt.,102,154,2,11.765624806747837,-11.765632629394531,-7.822646693966817e-06,8.906249881253643,False,2,6.812499975552782,-6.813600063323975,-0.001100087771192193,3.9531250500585884,False,8.906249881253643,True,True,"The office scans sheets and shreds them, while the rebate form does not ask for the original receipt. What should I hand to the building office?","Scenario: I am adding a washer purchase to my building file. The office scans sheets and shreds them, while the rebate form does not ask for the original receipt. What should I hand to the building office?
Option1: The original washer receipt
Option2: A copy of the washer receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"The office scans sheets and shreds them, whereas the rebate form requires the original receipt. What should I hand to the building office?","Scenario: I am adding a washer purchase to my building file. The office scans sheets and shreds them, whereas the rebate form requires the original receipt. What should I hand to the building office?
Option1: The original washer receipt
Option2: A copy of the washer receipt
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,16.6484375,-16.6484375,0.0,13.789062574505806,False,2,3.4687500447034836,-3.4994308948516846,-0.03068085014820099,0.6093751192092896,False,True,13.179687455296516,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
57,1,-17.628905817980012,-4.320199877838604e-07,-17.62890625,logprobs,6,True,True,shortcut_evidence,False,1,0,The marina approved my jet-ski repair,10,47,1,-1.0625,-0.2968343496322632,-1.3593343496322632,16.566405817980012,False,1,-18.47363261888735,-1.9361264946837764e-07,-18.4736328125,-0.8447268009073383,False,16.566405817980012,True,True,"Scenario: The marina did not approve my jet-ski repair, but intake has to scan the hull number and record engine hours before opening the bay ticket.","Scenario: The marina did not approve my jet-ski repair, but intake has to scan the hull number and record engine hours before opening the bay ticket. The counter is near the launch ramp. Should I bring the jet ski to intake or walk to the counter?
Option1: Bring the jet ski to intake
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The marina has authorized my jet-ski repair, but intake has to scan the hull number and record engine hours before opening the bay ticket.","Scenario: The marina has authorized my jet-ski repair, but intake has to scan the hull number and record engine hours before opening the bay ticket. The counter is near the launch ramp. Should I bring the jet ski to intake or walk to the counter?
Option1: Bring the jet ski to intake
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-5.703124838881195,-0.0033337296918034554,-5.706458568572998,11.925780979098818,False,1,-15.515625164043342,-7.896309739408025e-07,-15.515625953674316,2.1132806539366698,False,True,9.812500325162148,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
57,1,-17.628905817980012,-4.320199877838604e-07,-17.62890625,logprobs,6,True,True,shortcut_evidence,False,1,1,but intake has,49,63,1,-5.999999841675162,-0.0024763736873865128,-6.002476215362549,11.62890597630485,False,1,-14.613281533247005,-6.704273118884885e-07,-14.613282203674316,3.0156242847330077,False,11.62890597630485,True,True,"Scenario: The marina approved my jet-ski repair, but intake does not have to scan the hull number and record engine hours before opening the bay ticket.","Scenario: The marina approved my jet-ski repair, but intake does not have to scan the hull number and record engine hours before opening the bay ticket. The counter is near the launch ramp. Should I bring the jet ski to intake or walk to the counter?
Option1: Bring the jet ski to intake
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Inserted 'does not' after 'intake' to negate only the targeted proposition while preserving all other content.,"Scenario: The marina approved my jet-ski repair, yet intake must scan the hull number and log engine hours before opening the bay ticket.","Scenario: The marina approved my jet-ski repair, yet intake must scan the hull number and log engine hours before opening the bay ticket. The counter is near the launch ramp. Should I bring the jet ski to intake or walk to the counter?
Option1: Bring the jet ski to intake
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,4.046875057742,-4.064201354980469,-0.017326297238469124,21.675780875722012,True,1,-14.226562664043342,-7.896309739408025e-07,-14.226563453674316,3.4023431539366698,False,True,18.273437721785342,,True,constraint_key,negation flips the answer,True,1.0
57,1,-17.628905817980012,-4.320199877838604e-07,-17.62890625,logprobs,6,True,True,shortcut_evidence,False,1,2,to scan the hull number,64,87,2,16.9375,-16.9375,0.0,34.56640581798001,True,1,-4.5000000251457095,-0.011047814972698689,-4.511047840118408,13.128905792834303,False,36.56640581798001,True,True,"Scenario: The marina approved my jet-ski repair, but intake has to not scan the hull number and record engine hours before opening the bay ticket.","Scenario: The marina approved my jet-ski repair, but intake has to not scan the hull number and record engine hours before opening the bay ticket. The counter is near the launch ramp. Should I bring the jet ski to intake or walk to the counter?
Option1: Bring the jet ski to intake
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The marina approved my jet-ski repair, but intake has to read the hull number with a scanner and record engine hours before opening the bay ticket.","Scenario: The marina approved my jet-ski repair, but intake has to read the hull number with a scanner and record engine hours before opening the bay ticket. The counter is near the launch ramp. Should I bring the jet ski to intake or walk to the counter?
Option1: Bring the jet ski to intake
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-5.250000142492354,-0.0052360063418745995,-5.2552361488342285,12.378905675487658,False,1,-18.85546855638735,-1.9361264946837764e-07,-18.85546875,-1.2265627384073383,False,True,11.15234293708032,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
57,1,-17.628905817980012,-4.320199877838604e-07,-17.62890625,logprobs,6,True,True,shortcut_evidence,False,1,3,and record engine hours,88,111,1,-6.45312490244396,-0.0015769980382174253,-6.454701900482178,11.175780915536052,False,1,-15.296874567980012,-4.320199877838604e-07,-15.296875,2.33203125,False,11.175780915536052,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
57,1,-17.628905817980012,-4.320199877838604e-07,-17.62890625,logprobs,6,True,True,shortcut_evidence,False,1,4,before opening the bay ticket.,112,142,1,-15.968749687183674,-3.128163257315464e-07,-15.96875,1.660156130796338,False,1,-14.625000283247005,-6.704273118884885e-07,-14.625000953674316,3.0039055347330077,False,3.0039055347330077,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
57,1,-17.628905817980012,-4.320199877838604e-07,-17.62890625,logprobs,6,True,True,shortcut_evidence,False,1,5,The counter is near the launch ramp.,143,179,1,-18.240233704572688,-6.704273118884885e-07,-18.240234375,-0.6113278865926759,False,1,-19.32617168138735,-1.9361264946837764e-07,-19.326171875,-1.6972658634073383,False,1.6972658634073383,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
58,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,3,False,,ambiguous,False,2,0,I need to enter a supply closet.,10,42,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
58,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,3,False,,ambiguous,False,2,1,The manager says the door logs entries only,43,86,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
