id,prediction_original,original_logprob_1,original_logprob_2,original_prob_1,original_prob_2,probability_method,n_spans,n_delete_uncertain,n_delete_option_flips,n_informative_deletions,n_valid_negations,predicted_hallucination,decision,correct_option_eval_only,true_hallucination,candidate_index,candidate_text,span_start,span_end,deleted_prompt,delete_prediction,delete_logprob_1,delete_logprob_2,delete_logprob_3,delete_prob_1,delete_prob_2,delete_prob_3,delete_choice_margin,delete_uncertain,delete_person_flip,delete_same_as_original,delete_flip,deletion_stage_pass,deletion_stage_reason,selected_for_negation,negated_sentence,negated_prompt,rewrite_valid,negation_notes,negation_prediction,negation_logprob_1,negation_logprob_2,negation_logprob_3,negation_prob_1,negation_prob_2,negation_prob_3,negation_choice_margin,negation_uncertain,negation_person_flip,negation_same_as_original,negation_flip,method_consistent,error
44,2,-0.7884573603642702,-0.6061358035703156,0.45454545454545453,0.5454545454545454,sampling,8,0,5,5,5,True,negation_nonflip,1,True,5,and sticker on the car.,186,209,"Scenario: My rideshare account is locked because the inspection sticker in the app does not match the vehicle profile. The partner garage can clear it only after photographing the plate Their office is a short walk from my apartment. Should I walk to the office or drive the car there?
Option1: Drive the car there
Option2: Walk to the office
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-1.749199854809259,-0.24512245803298496,-3.1354942159291497,0.17391304347826086,0.782608695652174,0.043478260869565216,1.5040773967762742,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
44,2,-0.7884573603642702,-0.6061358035703156,0.45454545454545453,0.5454545454545454,sampling,8,0,5,5,5,True,negation_nonflip,1,True,6,Their office is a short walk,210,238,"Scenario: My rideshare account is locked because the inspection sticker in the app does not match the vehicle profile. The partner garage can clear it only after photographing the plate and sticker on the car. from my apartment. Should I walk to the office or drive the car there?
Option1: Drive the car there
Option2: Walk to the office
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.19105523676270922,-2.03688192726104,-3.1354942159291497,0.8260869565217391,0.13043478260869565,0.043478260869565216,1.845826690498331,False,True,False,True,True,delete_person_flip,True,Their office is not a short walk from my apartment.,"Scenario: My rideshare account is locked because the inspection sticker in the app does not match the vehicle profile. The partner garage can clear it only after photographing the plate and sticker on the car. Their office is not a short walk from my apartment. Should I walk to the office or drive the car there?
Option1: Drive the car there
Option2: Walk to the office
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,Negated the predicate 'is a short walk' using 'is not a short walk' to minimally negate the proposition while preserving all other entities and facts.,1,-0.1466034741918754,-1.9924301646902063,,0.8636363636363636,0.13636363636363635,,1.845826690498331,False,True,False,True,True,
44,2,-0.7884573603642702,-0.6061358035703156,0.45454545454545453,0.5454545454545454,sampling,8,0,5,5,5,True,negation_nonflip,1,True,7,from my apartment.,239,257,"Scenario: My rideshare account is locked because the inspection sticker in the app does not match the vehicle profile. The partner garage can clear it only after photographing the plate and sticker on the car. Their office is a short walk Should I walk to the office or drive the car there?
Option1: Drive the car there
Option2: Walk to the office
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,True,False,True,True,delete_person_flip,True,Their office is a short walk not from my apartment. Should I walk to the office or drive the car there?,"Scenario: My rideshare account is locked because the inspection sticker in the app does not match the vehicle profile. The partner garage can clear it only after photographing the plate and sticker on the car. Their office is a short walk not from my apartment. Should I walk to the office or drive the car there?
Option1: Drive the car there
Option2: Walk to the office
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,Minimal negation applied to the prepositional phrase 'from my apartment' by inserting 'not' immediately after 'walk'. Preserved all other entities and context.,1,-0.5260930958967791,-0.8938178760220964,,0.5909090909090909,0.4090909090909091,,0.3677247801253173,False,True,False,True,True,
45,2,-3.0910424533583156,-0.04652001563489282,0.045454545454545456,0.9545454545454546,sampling,4,0,3,3,3,True,negation_nonflip,2,False,0,I am filing a bus-delay note at work.,10,47,"Scenario The payroll clerk scans proof pages, while the transit office requires the original fare ticket for the refund. What should I give the payroll clerk?
Option1: The original fare ticket
Option2: A printed copy of the fare ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.496436886313891,-1.0560526742493137,-3.1354942159291497,0.6086956521739131,0.34782608695652173,0.043478260869565216,0.5596157879354227,False,True,False,True,True,delete_person_flip,True,"Scenario: I am not filing a bus-delay note at work. The payroll clerk scans proof pages, while the transit office requires the original fare ticket for the refund.","Scenario: I am not filing a bus-delay note at work. The payroll clerk scans proof pages, while the transit office requires the original fare ticket for the refund. What should I give the payroll clerk?
Option1: The original fare ticket
Option2: A printed copy of the fare ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,Negated the main verb 'am filing' with 'am not filing' to minimize grammatical changes while preserving all other entities and facts.,1,-0.5260930958967791,-0.8938178760220964,,0.5909090909090909,0.4090909090909091,,0.3677247801253173,False,True,False,True,True,
45,2,-3.0910424533583156,-0.04652001563489282,0.045454545454545456,0.9545454545454546,sampling,4,0,3,3,3,True,negation_nonflip,2,False,1,The payroll clerk scans proof pages,48,83,"Scenario: I am filing a bus-delay note at work. while the transit office requires the original fare ticket for the refund. What should I give the payroll clerk?
Option1: The original fare ticket
Option2: A printed copy of the fare ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,True,False,True,True,delete_person_flip,True,"The payroll clerk does not scan proof pages, while the transit office requires the original fare ticket for the refund.","Scenario: I am filing a bus-delay note at work. The payroll clerk does not scan proof pages, while the transit office requires the original fare ticket for the refund. What should I give the payroll clerk?
Option1: The original fare ticket
Option2: A printed copy of the fare ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,Negated the verb phrase 'scans' to 'does not scan' to minimally negate the target proposition while preserving the rest of the sentence structure and meaning.,2,-1.9924301646902063,-0.1466034741918754,,0.13636363636363635,0.8636363636363636,,1.845826690498331,False,False,True,False,True,
45,2,-3.0910424533583156,-0.04652001563489282,0.045454545454545456,0.9545454545454546,sampling,4,0,3,3,3,True,negation_nonflip,2,False,2,while the transit office requires the original fare,85,136,"Scenario: I am filing a bus-delay note at work. The payroll clerk scans proof pages ticket for the refund. What should I give the payroll clerk?
Option1: The original fare ticket
Option2: A printed copy of the fare ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.6505875661411494,-0.832909122935104,-3.1354942159291497,0.5217391304347826,0.43478260869565216,0.043478260869565216,0.18232155679395456,False,True,False,True,True,delete_person_flip,True,"The payroll clerk scans proof pages, while the transit office does not require the original fare ticket for the refund.","Scenario: I am filing a bus-delay note at work. The payroll clerk scans proof pages, while the transit office does not require the original fare ticket for the refund. What should I give the payroll clerk?
Option1: The original fare ticket
Option2: A printed copy of the fare ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,"Negation applied to the verb 'requires' within the target span context. The phrase 'original fare ticket' is preserved as part of the object being negated in terms of requirement, but the entity itself remains intact as per instructions to preserve entities and descriptions. The grammatical change is minimal (adding 'does not' before the verb).",2,-3.0910424533583156,-0.04652001563489282,,0.045454545454545456,0.9545454545454546,,3.044522437723423,False,False,True,False,True,
45,2,-3.0910424533583156,-0.04652001563489282,0.045454545454545456,0.9545454545454546,sampling,4,0,3,3,3,True,negation_nonflip,2,False,3,ticket for the refund.,137,159,"Scenario: I am filing a bus-delay note at work. The payroll clerk scans proof pages, while the transit office requires the original fare What should I give the payroll clerk?
Option1: The original fare ticket
Option2: A printed copy of the fare ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-2.4423470353692043,-0.13976194237515874,-3.1354942159291497,0.08695652173913043,0.8695652173913043,0.043478260869565216,2.3025850929940455,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
46,1,-0.3184537311185346,-1.2992829841302609,0.7272727272727273,0.2727272727272727,sampling,6,0,2,2,2,True,negation_nonflip,2,True,0,The airport baggage cart bounces,10,42,"Scenario after a curb hit, and fleet maintenance wants it driven slowly through a turn so they can compare wheel movement. The fleet office is across the apron. Should I walk to the office or drive the cart over?
Option1: Walk to the office
Option2: Drive the cart over
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.3629054936893685,-1.3437347467010947,-3.1354942159291497,0.6956521739130435,0.2608695652173913,0.043478260869565216,0.9808292530117262,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
46,1,-0.3184537311185346,-1.2992829841302609,0.7272727272727273,0.2727272727272727,sampling,6,0,2,2,2,True,negation_nonflip,2,True,1,after a curb hit,43,59,"Scenario: The airport baggage cart bounces and fleet maintenance wants it driven slowly through a turn so they can compare wheel movement. The fleet office is across the apron. Should I walk to the office or drive the cart over?
Option1: Walk to the office
Option2: Drive the cart over
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.13976194237515874,-2.4423470353692043,-3.1354942159291497,0.8695652173913043,0.08695652173913043,0.043478260869565216,2.3025850929940455,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
46,1,-0.3184537311185346,-1.2992829841302609,0.7272727272727273,0.2727272727272727,sampling,6,0,2,2,2,True,negation_nonflip,2,True,2,and fleet maintenance wants it driven slowly through,61,113,"Scenario: The airport baggage cart bounces after a curb hit a turn so they can compare wheel movement. The fleet office is across the apron. Should I walk to the office or drive the cart over?
Option1: Walk to the office
Option2: Drive the cart over
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
46,1,-0.3184537311185346,-1.2992829841302609,0.7272727272727273,0.2727272727272727,sampling,6,0,2,2,2,True,negation_nonflip,2,True,3,a turn,114,120,"Scenario: The airport baggage cart bounces after a curb hit, and fleet maintenance wants it driven slowly through they can compare wheel movement. The fleet office is across the apron. Should I walk to the office or drive the cart over?
Option1: Walk to the office
Option2: Drive the cart over
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.4274440148269396,-1.1895840668738362,-3.1354942159291497,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.7621400520468966,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
46,1,-0.3184537311185346,-1.2992829841302609,0.7272727272727273,0.2727272727272727,sampling,6,0,2,2,2,True,negation_nonflip,2,True,4,so they can compare wheel movement.,121,156,"Scenario: The airport baggage cart bounces after a curb hit, and fleet maintenance wants it driven slowly through a turn The fleet office is across the apron. Should I walk to the office or drive the cart over?
Option1: Walk to the office
Option2: Drive the cart over
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-0.9382696385929302,-0.570544858467613,-3.1354942159291497,0.391304347826087,0.5652173913043478,0.043478260869565216,0.3677247801253172,False,True,False,True,True,delete_person_flip,True,"Scenario: The airport baggage cart bounces after a curb hit, and fleet maintenance wants it driven slowly through a turn so they cannot compare wheel movement. The fleet office is across the apron.","Scenario: The airport baggage cart bounces after a curb hit, and fleet maintenance wants it driven slowly through a turn so they cannot compare wheel movement. The fleet office is across the apron. Should I walk to the office or drive the cart over?
Option1: Walk to the office
Option2: Drive the cart over
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,"Negated the target span 'so they can compare wheel movement' by changing 'can' to 'cannot'. Preserved all entities (airport baggage cart, fleet maintenance, fleet office), descriptions (bounces after a curb hit, driven slowly through a turn, across the apron), and unrelated facts.",2,-1.1451323043030026,-0.38299225225610584,,0.3181818181818182,0.6818181818181818,,0.7621400520468968,False,True,False,True,True,
46,1,-0.3184537311185346,-1.2992829841302609,0.7272727272727273,0.2727272727272727,sampling,6,0,2,2,2,True,negation_nonflip,2,True,5,The fleet office is across the apron.,157,194,"Scenario: The airport baggage cart bounces after a curb hit, and fleet maintenance wants it driven slowly through a turn so they can compare wheel movement. Should I walk to the office or drive the cart over?
Option1: Walk to the office
Option2: Drive the cart over
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-1.3437347467010947,-0.3629054936893685,-3.1354942159291497,0.2608695652173913,0.6956521739130435,0.043478260869565216,0.9808292530117262,False,True,False,True,True,delete_person_flip,True,The fleet office is not across the apron. Should I walk to the office or drive the cart over?,"Scenario: The airport baggage cart bounces after a curb hit, and fleet maintenance wants it driven slowly through a turn so they can compare wheel movement. The fleet office is not across the apron. Should I walk to the office or drive the cart over?
Option1: Walk to the office
Option2: Drive the cart over
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,"Negated the predicate 'is' to 'is not' within the target span sentence. The context implies a short distance (across the apron), making walking plausible. Negating it increases the perceived distance/difficulty of walking, but does not make driving impossible. However, in binary choice questions where one option is clearly dangerous/impossible and the other is safe/feasible, negating a factual premise that supports the feasible option might shift preference. Here, driving a damaged cart is unsafe. Walking is the safe option regardless of exact distance. Negating the distance fact doesn't make driving safe. Thus, Option1 remains the correct safety choice. The question asks for the choice, not the reasoning. Since the prompt requires outputting only 1 or 2 based on the evaluation protocol, and the scenario dictates walking is safer due to vehicle damage, the answer is 1.",1,-0.5260930958967791,-0.8938178760220964,,0.5909090909090909,0.4090909090909091,,0.3677247801253173,False,False,True,False,True,
47,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,5,0,2,2,2,True,negation_nonflip,1,False,0,I am updating my resort cart file.,10,44,"Scenario The cart-barn clerk scans paper proof and discards it, while the cart permit must remain active on the steering column. What should I submit to the cart-barn clerk?
Option1: A paper copy of the cart permit
Option2: The physical cart permit
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.4274440148269396,-1.1895840668738362,-3.1354942159291497,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.7621400520468966,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
47,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,5,0,2,2,2,True,negation_nonflip,1,False,1,The cart-barn clerk scans paper proof,45,82,"Scenario: I am updating my resort cart file. discards it, while the cart permit must remain active on the steering column. What should I submit to the cart-barn clerk?
Option1: A paper copy of the cart permit
Option2: The physical cart permit
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-1.0560526742493137,-0.6505875661411494,-2.03688192726104,0.34782608695652173,0.5217391304347826,0.13043478260869565,0.4054651081081643,False,True,False,True,True,delete_person_flip,True,"The cart-barn clerk does not scan paper proof and discards it, while the cart permit must remain active on the steering column.","Scenario: I am updating my resort cart file. The cart-barn clerk does not scan paper proof and discards it, while the cart permit must remain active on the steering column. What should I submit to the cart-barn clerk?
Option1: A paper copy of the cart permit
Option2: The physical cart permit
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,Negation applied to the target span 'scans' using auxiliary 'does not'. The conjunction 'and' is preserved as part of the original sentence structure to maintain minimal rewrite scope relative to the specific verb action negated.,2,-1.7047480922384253,-0.2006706954621511,,0.18181818181818182,0.8181818181818182,,1.5040773967762742,False,True,False,True,True,
47,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,5,0,2,2,2,True,negation_nonflip,1,False,2,and discards it,83,98,"Scenario: I am updating my resort cart file. The cart-barn clerk scans paper proof while the cart permit must remain active on the steering column. What should I submit to the cart-barn clerk?
Option1: A paper copy of the cart permit
Option2: The physical cart permit
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
47,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,5,0,2,2,2,True,negation_nonflip,1,False,3,while the cart permit must remain active on,100,143,"Scenario: I am updating my resort cart file. The cart-barn clerk scans paper proof and discards it the steering column. What should I submit to the cart-barn clerk?
Option1: A paper copy of the cart permit
Option2: The physical cart permit
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-0.9382696385929302,-0.570544858467613,-3.1354942159291497,0.391304347826087,0.5652173913043478,0.043478260869565216,0.3677247801253172,False,True,False,True,True,delete_person_flip,True,"The cart-barn clerk scans paper proof and discards it, while the cart permit does not have to remain active on the steering column.","Scenario: I am updating my resort cart file. The cart-barn clerk scans paper proof and discards it, while the cart permit does not have to remain active on the steering column. What should I submit to the cart-barn clerk?
Option1: A paper copy of the cart permit
Option2: The physical cart permit
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,"Negated the modal 'must' with 'does not have to' to minimally negate the proposition that the permit is required to stay active. Preserved all other entities, numbers, and context.",1,-0.04652001563489282,-3.0910424533583156,,0.9545454545454546,0.045454545454545456,,3.044522437723423,False,False,True,False,True,
47,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,5,0,2,2,2,True,negation_nonflip,1,False,4,the steering column.,144,164,"Scenario: I am updating my resort cart file. The cart-barn clerk scans paper proof and discards it, while the cart permit must remain active on What should I submit to the cart-barn clerk?
Option1: A paper copy of the cart permit
Option2: The physical cart permit
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.3629054936893685,-1.3437347467010947,-3.1354942159291497,0.6956521739130435,0.2608695652173913,0.043478260869565216,0.9808292530117262,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
48,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,3,0,0,0,0,False,no_informative_deletion,1,False,0,I am submitting a course add card.,10,44,"Scenario The department says signed paper cards must be put in the registrar's drop box. What should I do?
Option1: Put the signed card in the drop box
Option2: Email a picture of the signed card
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
48,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,3,0,0,0,0,False,no_informative_deletion,1,False,1,The department says signed paper cards must be,45,91,"Scenario: I am submitting a course add card. put in the registrar's drop box. What should I do?
Option1: Put the signed card in the drop box
Option2: Email a picture of the signed card
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
48,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,3,0,0,0,0,False,no_informative_deletion,1,False,2,put in the registrar's drop box.,92,124,"Scenario: I am submitting a course add card. The department says signed paper cards must be What should I do?
Option1: Put the signed card in the drop box
Option2: Email a picture of the signed card
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
49,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,5,0,0,0,0,False,no_informative_deletion,1,False,0,The garage permit form is finished.,10,45,"Scenario The attendant is waiting at the entry arm to make one test pass with the windshield tag before marking it active. Should I drive the car through the reader or walk to the reader without it?
Option1: Drive the car through the reader
Option2: Walk to the reader without the car
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
49,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,5,0,0,0,0,False,no_informative_deletion,1,False,1,The attendant is waiting at the entry arm,46,87,"Scenario: The garage permit form is finished. to make one test pass with the windshield tag before marking it active. Should I drive the car through the reader or walk to the reader without it?
Option1: Drive the car through the reader
Option2: Walk to the reader without the car
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
49,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,5,0,0,0,0,False,no_informative_deletion,1,False,2,to make one test pass,88,109,"Scenario: The garage permit form is finished. The attendant is waiting at the entry arm with the windshield tag before marking it active. Should I drive the car through the reader or walk to the reader without it?
Option1: Drive the car through the reader
Option2: Walk to the reader without the car
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
